evento_timestamp_utc,market_id,strategy,subtype,direction,precio_original,ratio_original,ratio_contrario_inicial,ratio_contrario_max,mejora_contraria,habria_operado,acierto,pnl_neto_dryrun,resolved_ts
2026-09-08T13:41:31+00:00,4334076,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1654.6,0.0,0.0,False,False,0,-0.5100,2026-09-08T14:00:05+00:00
2026-09-08T16:05:20+00:00,4338516,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.32,2037.6,0.0,0.0,False,False,0,-1.0710,2026-09-08T16:30:07+00:00
2026-09-08T16:17:12+00:00,4338921,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.5,1280.9,0.0,0.0,False,False,0,-0.5100,2026-09-08T16:45:07+00:00
2026-09-08T16:22:03+00:00,4339029,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,71.9,0.0,69.3,True,True,1,0.4900,2026-09-08T16:45:07+00:00
2026-09-08T16:31:57+00:00,4339204,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,458.0,0.0,0.0,False,False,0,-0.5100,2026-09-08T16:45:07+00:00
2026-09-08T19:51:51+00:00,4346214,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.42,3281.8,0.0,0.0,False,False,0,-1.0710,2026-09-08T20:15:06+00:00
2026-09-08T19:51:52+00:00,4346278,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1077.4,0.0,0.0,False,False,0,-0.5100,2026-09-08T20:15:06+00:00
2026-09-08T19:57:21+00:00,4346421,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.515,934.9,0.0,0.0,False,False,1,0.4609,2026-09-08T20:15:06+00:00
2026-09-08T21:56:14+00:00,4350079,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,359.8,0.0,0.0,False,False,0,-0.5100,2026-09-08T22:15:09+00:00
2026-09-08T21:58:22+00:00,4349965,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.01,19.0,380.9,498.3,False,False,0,-1.0710,2026-09-08T22:15:09+00:00
2026-09-08T22:23:20+00:00,4350621,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.81,1468.6,0.0,829.1,True,True,1,0.2253,2026-09-08T22:45:05+00:00
2026-09-08T22:41:20+00:00,4351141,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,406.7,0.0,0.0,False,False,0,-0.5100,2026-09-08T23:00:08+00:00
2026-09-08T23:27:52+00:00,4351426,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.04,7.5,6586.0,15271.8,True,True,0,-1.0710,2026-09-08T23:45:07+00:00
2026-09-08T23:44:56+00:00,4351488,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.04,908.6,0.0,0.0,False,False,0,-1.0710,2026-09-09T00:00:07+00:00
2026-09-09T01:31:36+00:00,4353082,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.51,2229.1,447.8,761.2,False,False,1,0.9878,2026-09-09T02:00:09+00:00
2026-09-09T04:00:46+00:00,4354964,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,186.9,0.0,0.0,False,False,0,-0.5100,2026-09-09T04:15:06+00:00
2026-09-09T05:36:12+00:00,4358056,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,16.3,0.0,0.0,False,False,1,0.4900,2026-09-09T06:00:07+00:00
2026-09-09T05:46:54+00:00,4358191,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.515,1490.2,0.0,0.0,False,False,0,-0.5100,2026-09-09T06:00:07+00:00
2026-09-09T05:51:14+00:00,4358210,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,112.4,0.0,0.0,False,False,0,-0.5100,2026-09-09T06:00:07+00:00
2026-09-09T06:50:56+00:00,4358696,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,97.7,0.0,25.7,True,True,1,0.4900,2026-09-09T07:00:13+00:00
2026-09-09T06:55:51+00:00,4358787,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,18.1,0.0,0.0,False,False,0,-0.5100,2026-09-09T07:15:09+00:00
2026-09-09T07:37:16+00:00,4359047,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.495,296.3,0.0,0.0,False,False,0,-0.5100,2026-09-09T08:00:10+00:00
2026-09-09T07:50:35+00:00,4359177,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,29.0,0.0,0.0,False,False,0,-0.5100,2026-09-09T08:15:05+00:00
2026-09-09T08:37:04+00:00,4359585,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.445,1124.9,0.0,0.0,False,False,0,-0.5100,2026-09-09T09:00:11+00:00
2026-09-09T09:11:48+00:00,4359855,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.405,867.8,0.0,155.8,True,True,0,-0.5100,2026-09-09T09:30:12+00:00
2026-09-09T09:21:45+00:00,4359884,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,918.5,0.0,0.0,False,False,0,-0.5100,2026-09-09T09:45:05+00:00
2026-09-09T09:26:28+00:00,4359892,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,183.6,0.0,681.8,True,True,0,-0.5100,2026-09-09T09:45:05+00:00
2026-09-09T09:36:41+00:00,4360010,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.515,1383.0,0.0,0.0,False,False,0,-0.5100,2026-09-09T09:45:05+00:00
2026-09-09T09:41:56+00:00,4360015,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.525,1389.4,0.0,0.0,False,False,0,-0.5100,2026-09-09T10:00:13+00:00
2026-09-09T09:51:10+00:00,4360045,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,38.8,0.0,0.0,False,False,0,-0.5100,2026-09-09T10:15:05+00:00
2026-09-09T10:16:54+00:00,4360314,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1444.8,0.0,0.0,False,False,0,-0.5100,2026-09-09T10:30:09+00:00
2026-09-09T10:56:10+00:00,4360528,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,177.3,0.0,0.0,False,False,0,-0.5100,2026-09-09T11:15:06+00:00
2026-09-09T11:21:08+00:00,4361463,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,31.9,0.0,0.0,False,False,0,-0.5100,2026-09-09T11:45:07+00:00
2026-09-09T11:31:40+00:00,4361565,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,901.5,0.0,0.0,False,False,1,0.4801,2026-09-09T11:45:07+00:00
2026-09-09T13:21:06+00:00,4364169,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.7,1544.2,158.0,184.8,False,False,1,0.4290,2026-09-09T13:45:08+00:00
2026-09-09T13:46:38+00:00,4364462,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,193.2,0.0,0.0,False,False,0,-0.5100,2026-09-09T14:00:13+00:00
2026-09-09T13:51:01+00:00,4364467,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.78,540.9,0.0,3235.9,True,True,0,-1.0710,2026-09-09T14:15:09+00:00
2026-09-09T14:26:18+00:00,4364909,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,179.2,0.0,0.0,False,False,0,-0.5100,2026-09-09T14:45:07+00:00
2026-09-09T14:50:50+00:00,4366341,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.74,13865.4,0.0,0.0,False,False,0,-1.0710,2026-09-09T15:15:10+00:00
2026-09-09T16:37:05+00:00,4370098,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1667.9,0.0,0.0,False,False,0,-0.5100,2026-09-09T17:00:11+00:00
2026-09-09T18:10:45+00:00,4374929,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,97.6,0.0,95.2,True,True,1,0.4900,2026-09-09T18:30:08+00:00
2026-09-09T18:21:29+00:00,4374961,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,174.3,0.0,0.0,False,False,0,-0.5100,2026-09-09T18:45:09+00:00
2026-09-09T18:31:37+00:00,4375502,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,868.4,0.0,0.0,False,False,0,-0.5100,2026-09-09T18:45:09+00:00
2026-09-09T19:11:52+00:00,4382646,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,139.9,0.0,0.0,False,False,0,-0.5100,2026-09-09T19:30:07+00:00
2026-09-09T19:17:18+00:00,4383033,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.68,3756.7,0.0,0.0,False,False,1,0.4731,2026-09-09T19:45:08+00:00
2026-09-09T19:41:51+00:00,4384496,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,217.1,0.0,0.0,False,False,0,-0.5100,2026-09-09T20:00:12+00:00
2026-09-09T20:18:46+00:00,4385712,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.67,12469.9,0.0,0.0,False,False,0,-1.0710,2026-09-09T20:45:09+00:00
2026-09-09T20:27:17+00:00,4386114,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,140.2,0.0,0.0,False,False,0,-0.5100,2026-09-09T20:45:09+00:00
2026-09-09T20:30:56+00:00,4386189,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,165.7,0.0,0.0,False,False,0,-0.5100,2026-09-09T20:45:09+00:00
2026-09-09T22:02:40+00:00,4389850,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.63,6396.9,0.0,0.0,False,False,0,-1.0710,2026-09-09T22:30:12+00:00
2026-09-09T22:06:49+00:00,4389873,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1275.8,0.0,0.0,False,False,0,-0.5100,2026-09-09T22:15:09+00:00
2026-09-09T23:01:57+00:00,4391292,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,313.7,0.0,0.0,False,False,0,-0.5100,2026-09-09T23:30:08+00:00
2026-09-10T00:05:47+00:00,4393914,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,153.3,0.0,0.0,False,False,1,0.4900,2026-09-10T00:15:09+00:00
2026-09-10T00:10:22+00:00,4393874,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.65,3898.3,0.0,0.0,False,False,1,0.5444,2026-09-10T00:30:07+00:00
2026-09-10T00:15:42+00:00,4393956,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,8.9,105.6,199.8,False,False,1,0.4900,2026-09-10T00:30:07+00:00
2026-09-10T00:30:39+00:00,4394041,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,1813.2,0.0,0.0,False,False,0,-1.8666,2026-09-10T00:45:06+00:00
2026-09-10T01:36:53+00:00,4396218,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,234.1,0.0,0.0,False,False,0,-0.5100,2026-09-10T02:00:09+00:00
2026-09-10T02:57:42+00:00,4397659,GBM_LATE_5M,BTC#5min,BUY_YES,0.695,1976.8,0.0,0.0,False,False,1,0.8377,2026-09-10T03:15:07+00:00
2026-09-10T04:03:18+00:00,4398755,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.6,5757.0,217.1,4194.6,True,True,1,0.6790,2026-09-10T04:30:08+00:00
2026-09-10T04:21:12+00:00,4399091,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,10.1,1061.1,1282.8,False,False,0,-1.8666,2026-09-10T04:45:06+00:00
2026-09-10T04:45:55+00:00,4399912,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,174.1,0.0,0.0,False,False,1,0.4900,2026-09-10T05:00:09+00:00
2026-09-10T05:31:11+00:00,4400646,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,620.3,0.0,48.6,True,True,0,-2.0400,2026-09-10T05:45:06+00:00
2026-09-10T06:26:30+00:00,4401276,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,191.2,0.0,0.0,False,False,0,-0.5100,2026-09-10T06:45:16+00:00
2026-09-10T07:11:27+00:00,4401560,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,318.8,0.0,0.0,False,False,0,-0.5100,2026-09-10T07:30:08+00:00
2026-09-10T07:16:31+00:00,4401718,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,176.2,0.0,248.2,True,True,0,-0.5100,2026-09-10T07:45:05+00:00
2026-09-10T07:31:40+00:00,4401844,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.59,990.6,0.0,0.0,False,False,0,-1.0710,2026-09-10T08:00:17+00:00
2026-09-10T07:41:20+00:00,4402191,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,301.1,0.0,0.0,False,False,0,-0.5100,2026-09-10T08:00:17+00:00
2026-09-10T08:26:06+00:00,4402644,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,2930.8,0.0,0.0,False,False,1,1.8916,2026-09-10T08:45:09+00:00
2026-09-10T09:02:15+00:00,4403224,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.66,2383.9,0.0,0.0,False,False,1,0.5199,2026-09-10T09:30:10+00:00
2026-09-10T09:16:40+00:00,4403282,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.61,3758.1,0.0,8.4,True,True,1,0.6503,2026-09-10T09:45:08+00:00
2026-09-10T10:01:41+00:00,4403731,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.51,193.9,0.0,33.9,True,True,1,0.9878,2026-09-10T10:30:10+00:00
2026-09-10T10:16:54+00:00,4403783,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.63,6726.9,0.0,0.0,False,False,0,-1.0710,2026-09-10T10:45:08+00:00
2026-09-10T11:06:32+00:00,4404095,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1555.8,0.0,0.0,False,False,0,-0.5100,2026-09-10T11:30:11+00:00
2026-09-10T11:18:25+00:00,4404201,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.69,5064.9,0.0,1523.6,True,True,1,0.4507,2026-09-10T11:45:07+00:00
2026-09-10T11:32:03+00:00,4404389,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.58,114.3,2045.4,4053.4,False,False,0,-1.0710,2026-09-10T12:00:14+00:00
2026-09-10T11:36:06+00:00,4404443,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,1870.4,0.0,418.2,True,True,1,1.9204,2026-09-10T12:00:14+00:00
2026-09-10T12:00:58+00:00,4404756,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,186.0,0.0,0.0,False,False,0,-0.5100,2026-09-10T12:15:16+00:00
2026-09-10T12:16:48+00:00,4404835,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,3937.5,0.0,0.0,False,False,0,-1.9890,2026-09-10T12:30:09+00:00
2026-09-10T13:17:10+00:00,4406021,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.59,28.5,1423.0,6001.6,True,True,1,0.7087,2026-09-10T13:45:08+00:00
2026-09-10T13:21:36+00:00,4406681,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,212.1,0.0,0.0,False,False,0,-0.5100,2026-09-10T13:45:08+00:00
2026-09-10T14:36:27+00:00,4408398,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,3130.8,0.0,4349.7,True,True,0,-2.0400,2026-09-10T14:45:07+00:00
2026-09-10T14:45:38+00:00,4409130,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,177.8,0.0,0.0,False,False,1,0.4900,2026-09-10T15:00:13+00:00
2026-09-10T15:12:15+00:00,4409272,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,3864.8,0.0,0.0,False,False,0,-1.9380,2026-09-10T15:30:11+00:00
2026-09-10T15:12:15+00:00,4409278,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.495,1026.8,0.0,0.0,False,False,0,-0.5100,2026-09-10T15:30:11+00:00
2026-09-10T15:27:07+00:00,4410225,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,2386.5,0.0,0.0,False,False,0,-0.5100,2026-09-10T15:45:11+00:00
2026-09-10T15:31:32+00:00,4410618,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,218.7,0.0,0.0,False,False,0,-0.5100,2026-09-10T15:45:11+00:00
2026-09-10T18:15:42+00:00,4416394,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,101.3,0.0,0.0,False,False,0,-0.5100,2026-09-10T18:45:08+00:00
2026-09-10T18:17:22+00:00,4416397,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,1767.7,323.2,1563.9,True,True,1,1.9204,2026-09-10T18:30:13+00:00
2026-09-10T18:40:28+00:00,4417223,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,2932.2,0.0,0.0,False,False,0,-2.0400,2026-09-10T19:00:10+00:00
2026-09-10T19:16:56+00:00,4418308,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,1171.6,0.0,3172.5,True,True,0,-2.0400,2026-09-10T19:30:08+00:00
2026-09-10T22:29:15+00:00,4425930,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.53,932.8,0.0,0.0,False,False,0,-1.0710,2026-09-10T22:45:12+00:00
2026-09-10T22:37:13+00:00,4426301,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1239.9,0.0,0.0,False,False,0,-0.5100,2026-09-10T23:00:13+00:00
2026-09-10T22:47:24+00:00,4426307,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,202.1,0.0,0.0,False,False,0,-0.5100,2026-09-10T23:00:13+00:00
2026-09-10T23:03:25+00:00,4426407,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.62,2967.9,0.0,0.0,False,False,0,-1.0710,2026-09-10T23:30:12+00:00
2026-09-10T23:11:25+00:00,4426842,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,356.3,0.0,0.0,False,False,1,0.4900,2026-09-10T23:30:12+00:00
2026-09-11T00:01:15+00:00,4427221,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.53,925.0,399.4,6783.3,True,True,1,0.9101,2026-09-11T00:30:14+00:00
2026-09-11T00:25:49+00:00,4427542,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,4090.1,0.0,0.0,False,False,0,-2.0196,2026-09-11T00:45:07+00:00
2026-09-11T01:20:29+00:00,4428126,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,161.9,0.0,0.0,False,False,1,0.4900,2026-09-11T01:45:06+00:00
2026-09-11T01:30:45+00:00,4428177,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,82.8,17.7,266.2,True,True,1,0.4900,2026-09-11T01:45:06+00:00
2026-09-11T02:31:08+00:00,4428894,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,273.5,0.0,0.0,False,False,0,-0.5100,2026-09-11T02:45:09+00:00
2026-09-11T03:15:47+00:00,4429539,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,3163.8,0.0,0.0,False,False,0,-2.0400,2026-09-11T03:30:09+00:00
2026-09-11T04:04:18+00:00,4429952,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.68,333.6,101.2,101.2,False,False,1,0.4731,2026-09-11T04:30:10+00:00
2026-09-11T04:05:20+00:00,4429995,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,88.3,869.1,1768.7,True,True,1,1.9204,2026-09-11T04:15:06+00:00
2026-09-11T04:17:33+00:00,4430282,GBM_LATE_5M,BTC#5min,BUY_YES,0.685,4199.9,0.0,0.0,False,False,0,-2.0400,2026-09-11T04:30:10+00:00
2026-09-11T06:01:49+00:00,4432954,GBM_LATE_5M,BTC#5min,BUY_YES,0.5,1388.0,0.0,0.0,False,False,1,1.9600,2026-09-11T06:15:09+00:00
2026-09-11T07:50:32+00:00,4434171,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,378.7,0.0,0.0,False,False,1,0.4900,2026-09-11T08:00:10+00:00
2026-09-11T08:07:20+00:00,4434252,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,32.2,0.0,112.9,True,True,0,-0.5100,2026-09-11T08:15:08+00:00
2026-09-11T08:26:36+00:00,4434343,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.5,888.2,0.0,0.0,False,False,1,0.4900,2026-09-11T08:45:07+00:00
2026-09-11T09:11:29+00:00,4434608,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,8.9,46.8,136.5,True,True,0,-0.5100,2026-09-11T09:30:10+00:00
2026-09-11T09:16:53+00:00,4434678,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,63.8,0.0,12.9,True,True,0,-0.5100,2026-09-11T09:30:10+00:00
2026-09-11T09:46:05+00:00,4435268,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,284.6,0.0,0.0,False,False,0,-0.5100,2026-09-11T10:00:10+00:00
2026-09-11T09:46:31+00:00,4435255,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.68,1674.8,0.0,50.3,True,True,1,0.4731,2026-09-11T10:15:08+00:00
2026-09-11T11:10:36+00:00,4436098,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,338.0,0.0,0.0,False,False,0,-0.5100,2026-09-11T11:30:08+00:00
2026-09-11T12:16:51+00:00,4437098,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,52.5,0.0,132.0,True,True,1,0.4900,2026-09-11T12:30:12+00:00
2026-09-11T12:21:20+00:00,4437115,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,155.0,0.0,344.6,True,True,1,0.4900,2026-09-11T12:30:12+00:00
2026-09-11T12:25:49+00:00,4437205,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,11.3,44.4,44.4,False,False,0,-0.5100,2026-09-11T12:45:09+00:00
2026-09-11T14:56:14+00:00,4440395,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,4840.4,0.0,0.0,False,False,0,-2.0400,2026-09-11T15:15:10+00:00
2026-09-11T15:16:32+00:00,4440698,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,393.2,0.0,0.0,False,False,0,-0.5100,2026-09-11T15:30:10+00:00
2026-09-11T15:16:32+00:00,4440704,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,42.9,2362.7,2901.7,False,False,1,1.9204,2026-09-11T15:30:10+00:00
2026-09-11T15:51:39+00:00,4441269,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1585.2,0.0,0.0,False,False,0,-0.5100,2026-09-11T16:00:10+00:00
2026-09-11T15:57:14+00:00,4441408,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,9.8,0.0,0.0,False,False,1,0.4900,2026-09-11T16:15:11+00:00
2026-09-11T16:22:00+00:00,4441639,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1196.0,0.0,0.0,False,False,0,-0.5100,2026-09-11T16:45:05+00:00
2026-09-11T16:36:20+00:00,4442079,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,780.7,354.0,354.0,False,False,0,-2.0400,2026-09-11T17:00:14+00:00
2026-09-11T16:45:56+00:00,4442364,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,162.0,625.1,625.1,False,False,1,1.9204,2026-09-11T17:00:14+00:00
2026-09-11T17:35:53+00:00,4442772,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,8.9,0.0,0.0,False,False,1,0.4900,2026-09-11T18:00:13+00:00
2026-09-11T17:56:40+00:00,4443116,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,16.8,423.4,870.5,True,True,1,0.4801,2026-09-11T18:15:07+00:00
2026-09-11T18:21:07+00:00,4443418,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,3315.2,0.0,0.0,False,False,0,-2.0400,2026-09-11T18:30:11+00:00
2026-09-11T18:31:31+00:00,4443662,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,3252.1,0.0,0.0,False,False,1,1.9204,2026-09-11T19:00:09+00:00
2026-09-11T18:40:58+00:00,4443975,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,375.2,0.0,479.9,True,True,1,0.4900,2026-09-11T19:00:09+00:00
2026-09-11T18:48:17+00:00,4444019,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.51,13501.2,0.0,0.0,False,False,0,-1.0710,2026-09-11T19:15:08+00:00
2026-09-11T18:56:37+00:00,4445648,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,432.4,0.0,0.0,False,False,0,-0.5100,2026-09-11T19:15:08+00:00
2026-09-11T19:40:50+00:00,4451134,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,382.0,0.0,0.0,False,False,0,-0.5100,2026-09-11T20:00:13+00:00
2026-09-11T20:55:43+00:00,4453016,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,422.2,0.0,0.0,False,False,0,-0.5100,2026-09-11T21:15:08+00:00
2026-09-11T23:33:14+00:00,4457397,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.6,1233.3,0.0,4168.0,True,True,1,0.6790,2026-09-12T00:00:11+00:00
2026-09-12T00:01:20+00:00,4457867,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,425.1,0.0,2061.1,True,True,1,1.9204,2026-09-12T00:15:08+00:00
2026-09-12T00:05:37+00:00,4457887,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,2456.8,0.0,0.0,False,False,1,1.9204,2026-09-12T00:30:08+00:00
2026-09-12T02:04:41+00:00,4458922,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.63,576.3,34.7,34.7,False,False,1,0.5957,2026-09-12T02:30:09+00:00
2026-09-12T03:18:01+00:00,4459741,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.61,4439.7,336.5,441.4,False,False,1,0.6503,2026-09-12T03:45:10+00:00
2026-09-12T03:22:04+00:00,4459764,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,484.9,0.0,0.0,False,False,0,-0.5100,2026-09-12T03:30:11+00:00
2026-09-12T03:55:24+00:00,4460009,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,183.4,0.0,0.0,False,False,0,-0.5100,2026-09-12T04:15:07+00:00
2026-09-12T04:35:24+00:00,4461420,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.67,93.1,423.9,2819.8,True,True,1,0.4962,2026-09-12T05:00:13+00:00
2026-09-12T05:53:35+00:00,4463065,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.68,6248.1,0.0,0.0,False,False,0,-1.0710,2026-09-12T06:15:10+00:00
2026-09-12T08:01:41+00:00,4464166,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.62,958.0,0.0,0.0,False,False,0,-1.0710,2026-09-12T08:30:08+00:00
2026-09-12T10:37:09+00:00,4465368,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,40.1,38.7,38.7,False,False,1,0.4801,2026-09-12T10:45:14+00:00
2026-09-12T12:02:07+00:00,4465902,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,44.3,0.0,65.3,True,True,1,0.4801,2026-09-12T12:30:11+00:00
2026-09-12T12:06:20+00:00,4465929,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,316.6,0.0,0.0,False,False,0,-0.5100,2026-09-12T12:30:11+00:00
2026-09-12T13:17:32+00:00,4466915,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.68,7725.8,0.0,0.0,False,False,0,-1.0710,2026-09-12T14:00:17+00:00
2026-09-12T13:56:52+00:00,4467222,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,325.5,0.0,0.0,False,False,0,-0.5100,2026-09-12T14:15:08+00:00
2026-09-12T16:17:39+00:00,4471024,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.64,1856.0,69.2,227.4,True,True,1,0.5696,2026-09-12T16:45:07+00:00
